sim_time,controller_name,scenario_name,scenario_id,seed,current_phase_idx,current_phase_name,time_in_phase,candidate_phase_idx,candidate_phase_name,final_action,switch_event,entered_clearance,override_flag,override_reason,veh_queue_ns_obs,veh_queue_ew_obs,ped_wait_ew_obs,ped_wait_ns_obs,veh_demand_ns_obs,veh_demand_ew_obs,ped_demand_ew_obs,ped_demand_ns_obs,veh_queue_ns_true,veh_queue_ew_true,ped_wait_ew_true,ped_wait_ns_true,delay_active,false_ped_active,detector_failure_active,failure_mode,phantom_ped_count,dangerous_switch_attempt_flag,conflict_flag,vehicle_starvation_flag,ped_starvation_flag,unnecessary_switch_flag
1.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,0,0,Vehicle_NS,hold,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
2.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,1,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
3.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,2,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
4.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,3,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
5.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,4,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
6.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,5,0,Vehicle_NS,hold,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
7.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,6,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
8.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,7,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
9.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,8,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
10.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,9,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
11.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,10,0,Vehicle_NS,hold,0,0,0,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,stuck_off,0,0,0,0,0,0
12.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,11,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
13.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,12,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
14.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,13,0,Vehicle_NS,hold,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
15.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,14,0,Vehicle_NS,switch,1,1,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
16.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,0,1,Clearance_after_NS,hold,0,0,0,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,stuck_off,0,0,0,0,0,0
17.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,1,1,Clearance_after_NS,hold,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
18.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,2,1,Clearance_after_NS,switch,1,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,1
19.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,0,2,Vehicle_EW,hold,0,0,0,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
20.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,1,2,Vehicle_EW,hold,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
21.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,2,2,Vehicle_EW,hold,0,0,0,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
22.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,3,2,Vehicle_EW,hold,0,0,0,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
23.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,4,2,Vehicle_EW,hold,0,0,0,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
24.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,5,2,Vehicle_EW,hold,0,0,0,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
25.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,6,2,Vehicle_EW,hold,0,0,0,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
26.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,7,2,Vehicle_EW,hold,0,0,0,,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
27.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,8,2,Vehicle_EW,hold,0,0,0,,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
28.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,9,2,Vehicle_EW,hold,0,0,0,,3,0,0,0,1,1,0,0,3,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
29.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,10,2,Vehicle_EW,hold,0,0,0,,2,1,0,0,1,1,0,0,2,1,0,0,0,0,0,stuck_off,0,0,0,0,0,0
30.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,11,2,Vehicle_EW,hold,0,0,0,,2,0,1,0,1,1,1,0,2,0,1,0,0,0,0,stuck_off,0,0,0,0,0,0
31.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,12,2,Vehicle_EW,hold,0,0,0,,2,0,1,1,1,1,1,1,2,0,1,1,0,0,0,stuck_off,0,0,0,0,0,0
32.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,13,2,Vehicle_EW,hold,0,0,0,,2,0,1,1,1,1,1,1,2,0,1,1,0,0,0,stuck_off,0,0,0,0,0,0
33.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,14,2,Vehicle_EW,switch,1,1,0,,2,0,1,1,1,1,1,1,2,0,1,1,0,0,0,stuck_off,0,0,0,0,0,0
34.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,0,3,Clearance_after_EW,hold,0,0,0,,2,0,1,1,1,1,1,1,2,0,1,1,0,0,0,stuck_off,0,0,0,0,0,0
35.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,1,3,Clearance_after_EW,hold,0,0,0,,2,0,1,1,1,1,1,1,2,0,1,1,0,0,0,stuck_off,0,0,0,0,0,0
36.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,2,3,Clearance_after_EW,switch,1,0,0,,2,0,1,1,1,1,1,1,2,0,1,1,0,0,0,stuck_off,0,0,0,0,0,1
37.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,0,4,Ped_EW,hold,0,0,0,,3,0,0,1,1,1,0,1,3,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
38.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,1,4,Ped_EW,hold,0,0,0,,2,1,0,1,1,1,0,1,2,1,0,1,0,0,0,stuck_off,0,0,0,0,0,0
39.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,2,4,Ped_EW,hold,0,0,0,,2,0,0,1,1,1,0,1,2,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
40.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,3,4,Ped_EW,hold,0,0,0,,2,0,0,1,1,1,0,1,2,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
41.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,4,4,Ped_EW,hold,0,0,0,,3,0,0,1,1,1,0,1,3,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
42.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,5,4,Ped_EW,hold,0,0,0,,3,0,0,1,1,1,0,1,3,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
43.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,6,4,Ped_EW,hold,0,0,0,,3,0,0,1,1,1,0,1,3,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
44.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,7,4,Ped_EW,hold,0,0,0,,3,0,0,1,1,1,0,1,3,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
45.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,8,4,Ped_EW,hold,0,0,0,,3,0,0,1,1,1,0,1,3,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
46.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,9,4,Ped_EW,switch,1,1,0,,3,0,0,1,1,1,0,1,3,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
47.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,0,5,Clearance_after_Ped_EW,hold,0,0,0,,3,1,0,1,1,1,0,1,3,1,0,1,0,0,0,stuck_off,0,0,0,0,0,0
48.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,1,5,Clearance_after_Ped_EW,hold,0,0,0,,4,0,0,2,1,1,0,1,4,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
49.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,2,5,Clearance_after_Ped_EW,switch,1,0,0,,4,0,0,2,1,1,0,1,4,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
50.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,0,6,Ped_NS,hold,0,0,0,,5,0,0,0,1,1,0,0,5,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
51.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,1,6,Ped_NS,hold,0,0,0,,4,0,0,0,1,1,0,0,4,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
52.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,2,6,Ped_NS,hold,0,0,0,,4,1,0,0,1,1,0,0,4,1,0,0,0,0,0,stuck_off,0,0,0,0,0,0
